
1630318848376,647,08/30/2021 3:50 PM,LDR/LDR4

1630318850387,161,08/30/2021 3:50 PM,LDR/LDR5

1630318852440,538,08/30/2021 3:50 PM,LDR/LDR6

1630318854384,370,08/30/2021 3:50 PM,LDR/LDR1

1630318856437,709,08/30/2021 3:50 PM,LDR/LDR2

1630318858431,297,08/30/2021 3:50 PM,LDR/LDR3

1630318860433,231,08/30/2021 3:51 PM,LDR/LDR4

1630318862480,680,08/30/2021 3:51 PM,LDR/LDR5

1630318864433,983,08/30/2021 3:51 PM,LDR/LDR6

1630318866453,733,08/30/2021 3:51 PM,LDR/LDR1

1630318868450,555,08/30/2021 3:51 PM,LDR/LDR2

1630318870399,96,08/30/2021 3:51 PM,LDR/LDR3

1630318872441,170,08/30/2021 3:51 PM,LDR/LDR4

1630318874397,964,08/30/2021 3:51 PM,LDR/LDR5

1630318876446,237,08/30/2021 3:51 PM,LDR/LDR6

1630318878434,290,08/30/2021 3:51 PM,LDR/LDR1

1630318880464,548,08/30/2021 3:51 PM,LDR/LDR2

1630318882422,74,08/30/2021 3:51 PM,LDR/LDR3

1630318884430,407,08/30/2021 3:51 PM,LDR/LDR4

1630318886427,201,08/30/2021 3:51 PM,LDR/LDR5

1630318888420,897,08/30/2021 3:51 PM,LDR/LDR6

1630318890423,899,08/30/2021 3:51 PM,LDR/LDR1

1630318892428,337,08/30/2021 3:51 PM,LDR/LDR2

1630318894444,565,08/30/2021 3:51 PM,LDR/LDR3

1630318896420,392,08/30/2021 3:51 PM,LDR/LDR4

1630318898364,916,08/30/2021 3:51 PM,LDR/LDR5

1630318900368,540,08/30/2021 3:51 PM,LDR/LDR6

1630318902367,951,08/30/2021 3:51 PM,LDR/LDR1

1630318904365,95,08/30/2021 3:51 PM,LDR/LDR2

1630318906385,578,08/30/2021 3:51 PM,LDR/LDR3

1630318908403,559,08/30/2021 3:51 PM,LDR/LDR4

1630318910435,237,08/30/2021 3:51 PM,LDR/LDR5

1630318912443,701,08/30/2021 3:51 PM,LDR/LDR6

1630318914432,543,08/30/2021 3:51 PM,LDR/LDR1

1630318916426,440,08/30/2021 3:51 PM,LDR/LDR2

1630318918433,32,08/30/2021 3:51 PM,LDR/LDR3

1630318920422,459,08/30/2021 3:52 PM,LDR/LDR4

1630318922434,720,08/30/2021 3:52 PM,LDR/LDR5

1630318924426,590,08/30/2021 3:52 PM,LDR/LDR6

1630318926430,644,08/30/2021 3:52 PM,LDR/LDR1

1630318928429,808,08/30/2021 3:52 PM,LDR/LDR2

1630318930425,808,08/30/2021 3:52 PM,LDR/LDR3

1630318932450,382,08/30/2021 3:52 PM,LDR/LDR4

1630318934400,431,08/30/2021 3:52 PM,LDR/LDR5

1630318936441,287,08/30/2021 3:52 PM,LDR/LDR6

1630318938431,811,08/30/2021 3:52 PM,LDR/LDR1

1630318940437,222,08/30/2021 3:52 PM,LDR/LDR2

1630318942434,374,08/30/2021 3:52 PM,LDR/LDR3

1630318944437,841,08/30/2021 3:52 PM,LDR/LDR4

1630318946441,804,08/30/2021 3:52 PM,LDR/LDR5

1630318948451,686,08/30/2021 3:52 PM,LDR/LDR6

1630318950389,62,08/30/2021 3:52 PM,LDR/LDR1

1630318952442,749,08/30/2021 3:52 PM,LDR/LDR2

1630318954415,340,08/30/2021 3:52 PM,LDR/LDR3

1630318956405,307,08/30/2021 3:52 PM,LDR/LDR4

1630318958460,166,08/30/2021 3:52 PM,LDR/LDR5

1630318960401,352,08/30/2021 3:52 PM,LDR/LDR6

1630318962442,751,08/30/2021 3:52 PM,LDR/LDR1

1630318964398,905,08/30/2021 3:52 PM,LDR/LDR2

1630318966401,19,08/30/2021 3:52 PM,LDR/LDR3

1630318968459,953,08/30/2021 3:52 PM,LDR/LDR4

1630318970402,497,08/30/2021 3:52 PM,LDR/LDR5

1630318972405,336,08/30/2021 3:52 PM,LDR/LDR6

1630318974483,198,08/30/2021 3:52 PM,LDR/LDR1

1630318976485,903,08/30/2021 3:52 PM,LDR/LDR2

1630318978472,325,08/30/2021 3:52 PM,LDR/LDR3

1630318980430,551,08/30/2021 3:53 PM,LDR/LDR4

1630318982474,577,08/30/2021 3:53 PM,LDR/LDR5

1630318984438,422,08/30/2021 3:53 PM,LDR/LDR6

1630318986487,106,08/30/2021 3:53 PM,LDR/LDR1

1630318988476,339,08/30/2021 3:53 PM,LDR/LDR2

1630318990474,68,08/30/2021 3:53 PM,LDR/LDR3

1630318992530,203,08/30/2021 3:53 PM,LDR/LDR4

1630318994478,711,08/30/2021 3:53 PM,LDR/LDR5

1630318996528,796,08/30/2021 3:53 PM,LDR/LDR6

1630318998462,737,08/30/2021 3:53 PM,LDR/LDR1

1630319000563,145,08/30/2021 3:53 PM,LDR/LDR2

1630319002462,207,08/30/2021 3:53 PM,LDR/LDR3

1630319004489,112,08/30/2021 3:53 PM,LDR/LDR4

1630319006456,649,08/30/2021 3:53 PM,LDR/LDR5

1630319008435,114,08/30/2021 3:53 PM,LDR/LDR6

1630319010471,955,08/30/2021 3:53 PM,LDR/LDR1

1630319012499,447,08/30/2021 3:53 PM,LDR/LDR2

1630319014494,214,08/30/2021 3:53 PM,LDR/LDR3

1630319016446,445,08/30/2021 3:53 PM,LDR/LDR4

1630319018539,168,08/30/2021 3:53 PM,LDR/LDR5

1630319020594,370,08/30/2021 3:53 PM,LDR/LDR6

1630319022534,866,08/30/2021 3:53 PM,LDR/LDR1

1630319024482,995,08/30/2021 3:53 PM,LDR/LDR2

1630319026515,570,08/30/2021 3:53 PM,LDR/LDR3

1630319028454,727,08/30/2021 3:53 PM,LDR/LDR4

1630319030625,142,08/30/2021 3:53 PM,LDR/LDR5

1630319032516,462,08/30/2021 3:53 PM,LDR/LDR6

1630319034549,254,08/30/2021 3:53 PM,LDR/LDR1

1630319036523,181,08/30/2021 3:53 PM,LDR/LDR2

1630319038526,756,08/30/2021 3:53 PM,LDR/LDR3

1630319040554,309,08/30/2021 3:54 PM,LDR/LDR4

1630319042525,959,08/30/2021 3:54 PM,LDR/LDR5

1630319044474,223,08/30/2021 3:54 PM,LDR/LDR6

1630319046474,485,08/30/2021 3:54 PM,LDR/LDR1

1630319048532,37,08/30/2021 3:54 PM,LDR/LDR2

1630319050541,209,08/30/2021 3:54 PM,LDR/LDR3

1630319052538,292,08/30/2021 3:54 PM,LDR/LDR4

1630319054484,641,08/30/2021 3:54 PM,LDR/LDR5

1630319056548,122,08/30/2021 3:54 PM,LDR/LDR6

1630319058577,188,08/30/2021 3:54 PM,LDR/LDR1

1630319060727,382,08/30/2021 3:54 PM,LDR/LDR2

1630319062554,357,08/30/2021 3:54 PM,LDR/LDR3

1630319064553,421,08/30/2021 3:54 PM,LDR/LDR4

1630319066559,855,08/30/2021 3:54 PM,LDR/LDR5

1630319068551,395,08/30/2021 3:54 PM,LDR/LDR6

1630319070556,979,08/30/2021 3:54 PM,LDR/LDR1

1630319072577,692,08/30/2021 3:54 PM,LDR/LDR2

1630319074583,463,08/30/2021 3:54 PM,LDR/LDR3

1630319076573,671,08/30/2021 3:54 PM,LDR/LDR4

1630319078569,422,08/30/2021 3:54 PM,LDR/LDR5

1630319080576,430,08/30/2021 3:54 PM,LDR/LDR6

1630319082598,810,08/30/2021 3:54 PM,LDR/LDR1

1630319084522,652,08/30/2021 3:54 PM,LDR/LDR2

1630319086582,503,08/30/2021 3:54 PM,LDR/LDR3

1630319088611,437,08/30/2021 3:54 PM,LDR/LDR4

1630319090604,479,08/30/2021 3:54 PM,LDR/LDR5

1630319092578,228,08/30/2021 3:54 PM,LDR/LDR6

1630319094599,943,08/30/2021 3:54 PM,LDR/LDR1

1630319096589,860,08/30/2021 3:54 PM,LDR/LDR2

1630319098591,605,08/30/2021 3:54 PM,LDR/LDR3

1630319100608,376,08/30/2021 3:55 PM,LDR/LDR4

1630319102595,385,08/30/2021 3:55 PM,LDR/LDR5

1630319104602,775,08/30/2021 3:55 PM,LDR/LDR6

1630319106614,558,08/30/2021 3:55 PM,LDR/LDR1

1630319108547,0,08/30/2021 3:55 PM,LDR/LDR2

1630319110624,460,08/30/2021 3:55 PM,LDR/LDR3

1630319112614,247,08/30/2021 3:55 PM,LDR/LDR4

1630319114569,619,08/30/2021 3:55 PM,LDR/LDR5

1630319116586,270,08/30/2021 3:55 PM,LDR/LDR6

1630319118620,754,08/30/2021 3:55 PM,LDR/LDR1

1630319120614,333,08/30/2021 3:55 PM,LDR/LDR2

1630319122609,381,08/30/2021 3:55 PM,LDR/LDR3

1630319124621,588,08/30/2021 3:55 PM,LDR/LDR4

1630319126600,570,08/30/2021 3:55 PM,LDR/LDR5

1630319128654,541,08/30/2021 3:55 PM,LDR/LDR6

1630319130645,932,08/30/2021 3:55 PM,LDR/LDR1

1630319132646,175,08/30/2021 3:55 PM,LDR/LDR2

1630319134637,423,08/30/2021 3:55 PM,LDR/LDR3

1630319136635,937,08/30/2021 3:55 PM,LDR/LDR4

1630319138581,393,08/30/2021 3:55 PM,LDR/LDR5

1630319140628,381,08/30/2021 3:55 PM,LDR/LDR6

1630319142601,431,08/30/2021 3:55 PM,LDR/LDR1

1630319144577,320,08/30/2021 3:55 PM,LDR/LDR2

1630319146632,29,08/30/2021 3:55 PM,LDR/LDR3

1630319148754,852,08/30/2021 3:55 PM,LDR/LDR4

1630319150672,405,08/30/2021 3:55 PM,LDR/LDR5

1630319152654,278,08/30/2021 3:55 PM,LDR/LDR6

1630319154645,907,08/30/2021 3:55 PM,LDR/LDR1

1630319156607,382,08/30/2021 3:55 PM,LDR/LDR2

1630319158673,433,08/30/2021 3:55 PM,LDR/LDR3

1630319160604,298,08/30/2021 3:56 PM,LDR/LDR4

1630319162645,423,08/30/2021 3:56 PM,LDR/LDR5

1630319164649,748,08/30/2021 3:56 PM,LDR/LDR6

1630319166640,251,08/30/2021 3:56 PM,LDR/LDR1

1630319168648,207,08/30/2021 3:56 PM,LDR/LDR2

1630319170653,915,08/30/2021 3:56 PM,LDR/LDR3

1630319172600,964,08/30/2021 3:56 PM,LDR/LDR4

1630319174601,330,08/30/2021 3:56 PM,LDR/LDR5

1630319176682,761,08/30/2021 3:56 PM,LDR/LDR6

1630319178669,532,08/30/2021 3:56 PM,LDR/LDR1

1630319180613,918,08/30/2021 3:56 PM,LDR/LDR2

1630319182659,27,08/30/2021 3:56 PM,LDR/LDR3

1630319184676,348,08/30/2021 3:56 PM,LDR/LDR4

1630319186665,316,08/30/2021 3:56 PM,LDR/LDR5

1630319188669,147,08/30/2021 3:56 PM,LDR/LDR6

1630319190679,711,08/30/2021 3:56 PM,LDR/LDR1

1630319192664,635,08/30/2021 3:56 PM,LDR/LDR2

1630319194619,519,08/30/2021 3:56 PM,LDR/LDR3

1630319196682,587,08/30/2021 3:56 PM,LDR/LDR4

1630319198697,577,08/30/2021 3:56 PM,LDR/LDR5

1630319200707,407,08/30/2021 3:56 PM,LDR/LDR6

1630319202629,36,08/30/2021 3:56 PM,LDR/LDR1

1630319204678,563,08/30/2021 3:56 PM,LDR/LDR2

1630319206632,85,08/30/2021 3:56 PM,LDR/LDR3

1630319208672,912,08/30/2021 3:56 PM,LDR/LDR4

1630319210636,516,08/30/2021 3:56 PM,LDR/LDR5

1630319212638,975,08/30/2021 3:56 PM,LDR/LDR6

1630319214845,782,08/30/2021 3:56 PM,LDR/LDR1

1630319216682,401,08/30/2021 3:56 PM,LDR/LDR2

1630319218648,40,08/30/2021 3:56 PM,LDR/LDR3

1630319220646,450,08/30/2021 3:57 PM,LDR/LDR4

1630319222648,935,08/30/2021 3:57 PM,LDR/LDR5

1630319224649,15,08/30/2021 3:57 PM,LDR/LDR6

1630319226662,609,08/30/2021 3:57 PM,LDR/LDR1

1630319228709,232,08/30/2021 3:57 PM,LDR/LDR2

1630319230712,648,08/30/2021 3:57 PM,LDR/LDR3

1630319232660,253,08/30/2021 3:57 PM,LDR/LDR4

1630319234686,933,08/30/2021 3:57 PM,LDR/LDR5

1630319236722,485,08/30/2021 3:57 PM,LDR/LDR6

1630319238680,112,08/30/2021 3:57 PM,LDR/LDR1

1630319240723,266,08/30/2021 3:57 PM,LDR/LDR2

1630319242730,134,08/30/2021 3:57 PM,LDR/LDR3

1630319244672,685,08/30/2021 3:57 PM,LDR/LDR4

1630319246671,43,08/30/2021 3:57 PM,LDR/LDR5

1630319248673,545,08/30/2021 3:57 PM,LDR/LDR6

1630319250678,538,08/30/2021 3:57 PM,LDR/LDR1

1630319252677,154,08/30/2021 3:57 PM,LDR/LDR2

1630319254702,850,08/30/2021 3:57 PM,LDR/LDR3

1630319256696,698,08/30/2021 3:57 PM,LDR/LDR4

1630319258693,804,08/30/2021 3:57 PM,LDR/LDR5

1630319260693,299,08/30/2021 3:57 PM,LDR/LDR6

1630319262689,383,08/30/2021 3:57 PM,LDR/LDR1

1630319264689,749,08/30/2021 3:57 PM,LDR/LDR2

1630319266716,190,08/30/2021 3:57 PM,LDR/LDR3

1630319268833,777,08/30/2021 3:57 PM,LDR/LDR4

1630319270698,24,08/30/2021 3:57 PM,LDR/LDR5

1630319272699,986,08/30/2021 3:57 PM,LDR/LDR6

1630319274721,145,08/30/2021 3:57 PM,LDR/LDR1

1630319276733,768,08/30/2021 3:57 PM,LDR/LDR2

1630319278715,88,08/30/2021 3:57 PM,LDR/LDR3

1630319280710,955,08/30/2021 3:58 PM,LDR/LDR4

1630319282711,271,08/30/2021 3:58 PM,LDR/LDR5

1630319284730,659,08/30/2021 3:58 PM,LDR/LDR6

1630319286713,175,08/30/2021 3:58 PM,LDR/LDR1

1630319288717,737,08/30/2021 3:58 PM,LDR/LDR2

1630319290718,975,08/30/2021 3:58 PM,LDR/LDR3

1630319292746,867,08/30/2021 3:58 PM,LDR/LDR4

1630319294742,881,08/30/2021 3:58 PM,LDR/LDR5

1630319296739,842,08/30/2021 3:58 PM,LDR/LDR6

1630319298727,635,08/30/2021 3:58 PM,LDR/LDR1

1630319300799,784,08/30/2021 3:58 PM,LDR/LDR2

1630319302779,792,08/30/2021 3:58 PM,LDR/LDR3

1630319304790,318,08/30/2021 3:58 PM,LDR/LDR4

1630319306797,998,08/30/2021 3:58 PM,LDR/LDR5

1630319308795,131,08/30/2021 3:58 PM,LDR/LDR6

1630319310739,681,08/30/2021 3:58 PM,LDR/LDR1

1630319312762,587,08/30/2021 3:58 PM,LDR/LDR2

1630319314809,249,08/30/2021 3:58 PM,LDR/LDR3

1630319316756,760,08/30/2021 3:58 PM,LDR/LDR4

1630319318812,500,08/30/2021 3:58 PM,LDR/LDR5

1630319320815,477,08/30/2021 3:58 PM,LDR/LDR6

1630319322817,0,08/30/2021 3:58 PM,LDR/LDR1

1630319324777,442,08/30/2021 3:58 PM,LDR/LDR2

1630319326840,301,08/30/2021 3:58 PM,LDR/LDR3

1630319328799,933,08/30/2021 3:58 PM,LDR/LDR4

1630319330833,608,08/30/2021 3:58 PM,LDR/LDR5

1630319332781,953,08/30/2021 3:58 PM,LDR/LDR6

1630319334781,49,08/30/2021 3:58 PM,LDR/LDR1

1630319336824,588,08/30/2021 3:58 PM,LDR/LDR2

1630319338824,656,08/30/2021 3:58 PM,LDR/LDR3

1630319340826,706,08/30/2021 3:59 PM,LDR/LDR4

1630319342824,810,08/30/2021 3:59 PM,LDR/LDR5

1630319344834,265,08/30/2021 3:59 PM,LDR/LDR6

1630319346778,432,08/30/2021 3:59 PM,LDR/LDR1

1630319348832,217,08/30/2021 3:59 PM,LDR/LDR2

1630319350883,263,08/30/2021 3:59 PM,LDR/LDR3

1630319352855,24,08/30/2021 3:59 PM,LDR/LDR4

1630319354795,215,08/30/2021 3:59 PM,LDR/LDR5

1630319356853,309,08/30/2021 3:59 PM,LDR/LDR6

1630319358856,78,08/30/2021 3:59 PM,LDR/LDR1

1630319360853,821,08/30/2021 3:59 PM,LDR/LDR2

1630319362854,771,08/30/2021 3:59 PM,LDR/LDR3

1630319364859,623,08/30/2021 3:59 PM,LDR/LDR4

1630319366878,572,08/30/2021 3:59 PM,LDR/LDR5

1630319368853,808,08/30/2021 3:59 PM,LDR/LDR6

1630319370871,44,08/30/2021 3:59 PM,LDR/LDR1

1630319372865,668,08/30/2021 3:59 PM,LDR/LDR2

1630319374817,468,08/30/2021 3:59 PM,LDR/LDR3

1630319376865,812,08/30/2021 3:59 PM,LDR/LDR4

1630319378863,538,08/30/2021 3:59 PM,LDR/LDR5

1630319380878,986,08/30/2021 3:59 PM,LDR/LDR6

1630319382878,882,08/30/2021 3:59 PM,LDR/LDR1

1630319384858,375,08/30/2021 3:59 PM,LDR/LDR2

1630319386849,987,08/30/2021 3:59 PM,LDR/LDR3

1630319388843,734,08/30/2021 3:59 PM,LDR/LDR4

1630319390838,856,08/30/2021 3:59 PM,LDR/LDR5

1630319392845,532,08/30/2021 3:59 PM,LDR/LDR6

1630319394832,678,08/30/2021 3:59 PM,LDR/LDR1

1630319396890,977,08/30/2021 3:59 PM,LDR/LDR2

1630319398893,228,08/30/2021 3:59 PM,LDR/LDR3

1630319400893,970,08/30/2021 4:00 PM,LDR/LDR4

1630319402891,207,08/30/2021 4:00 PM,LDR/LDR5

1630319404903,744,08/30/2021 4:00 PM,LDR/LDR6

1630319406914,2,08/30/2021 4:00 PM,LDR/LDR1

1630319408944,365,08/30/2021 4:00 PM,LDR/LDR2

1630319410913,294,08/30/2021 4:00 PM,LDR/LDR3

1630319412904,486,08/30/2021 4:00 PM,LDR/LDR4

1630319414853,629,08/30/2021 4:00 PM,LDR/LDR5

1630319416914,673,08/30/2021 4:00 PM,LDR/LDR6

1630319418916,7,08/30/2021 4:00 PM,LDR/LDR1

1630319420863,275,08/30/2021 4:00 PM,LDR/LDR2

1630319422864,249,08/30/2021 4:00 PM,LDR/LDR3

1630319424899,469,08/30/2021 4:00 PM,LDR/LDR4

1630319426946,160,08/30/2021 4:00 PM,LDR/LDR5

1630319428935,625,08/30/2021 4:00 PM,LDR/LDR6

1630319430871,622,08/30/2021 4:00 PM,LDR/LDR1

1630319432951,690,08/30/2021 4:00 PM,LDR/LDR2

1630319434904,978,08/30/2021 4:00 PM,LDR/LDR3

1630319436896,471,08/30/2021 4:00 PM,LDR/LDR4

1630319438934,831,08/30/2021 4:00 PM,LDR/LDR5

1630319440972,382,08/30/2021 4:00 PM,LDR/LDR6

1630319442935,463,08/30/2021 4:00 PM,LDR/LDR1

1630319444901,515,08/30/2021 4:00 PM,LDR/LDR2

1630319446907,203,08/30/2021 4:00 PM,LDR/LDR3

1630319448958,944,08/30/2021 4:00 PM,LDR/LDR4

1630319450905,538,08/30/2021 4:00 PM,LDR/LDR5

1630319452923,792,08/30/2021 4:00 PM,LDR/LDR6

1630319454900,741,08/30/2021 4:00 PM,LDR/LDR1

1630319456956,470,08/30/2021 4:00 PM,LDR/LDR2

1630319458958,277,08/30/2021 4:00 PM,LDR/LDR3

1630319460906,285,08/30/2021 4:01 PM,LDR/LDR4

1630319462905,203,08/30/2021 4:01 PM,LDR/LDR5

1630319464976,270,08/30/2021 4:01 PM,LDR/LDR6

1630319466926,701,08/30/2021 4:01 PM,LDR/LDR1

1630319468967,28,08/30/2021 4:01 PM,LDR/LDR2

1630319470989,442,08/30/2021 4:01 PM,LDR/LDR3

1630319472919,856,08/30/2021 4:01 PM,LDR/LDR4

1630319474921,202,08/30/2021 4:01 PM,LDR/LDR5

1630319476983,832,08/30/2021 4:01 PM,LDR/LDR6

1630319478981,719,08/30/2021 4:01 PM,LDR/LDR1

1630319480976,71,08/30/2021 4:01 PM,LDR/LDR2

1630319482977,848,08/30/2021 4:01 PM,LDR/LDR3

1630319484945,456,08/30/2021 4:01 PM,LDR/LDR4

1630319486995,898,08/30/2021 4:01 PM,LDR/LDR5

1630319488946,885,08/30/2021 4:01 PM,LDR/LDR6

1630319490940,641,08/30/2021 4:01 PM,LDR/LDR1

1630319492997,977,08/30/2021 4:01 PM,LDR/LDR2

1630319495006,308,08/30/2021 4:01 PM,LDR/LDR3

1630319497034,791,08/30/2021 4:01 PM,LDR/LDR4

1630319498999,171,08/30/2021 4:01 PM,LDR/LDR5

1630319500945,213,08/30/2021 4:01 PM,LDR/LDR6

1630319503019,2,08/30/2021 4:01 PM,LDR/LDR1

1630319504972,659,08/30/2021 4:01 PM,LDR/LDR2

1630319506964,288,08/30/2021 4:01 PM,LDR/LDR3

1630319508964,236,08/30/2021 4:01 PM,LDR/LDR4

1630319510967,900,08/30/2021 4:01 PM,LDR/LDR5

1630319512965,67,08/30/2021 4:01 PM,LDR/LDR6

1630319514965,456,08/30/2021 4:01 PM,LDR/LDR1

1630319516965,312,08/30/2021 4:01 PM,LDR/LDR2

1630319518968,354,08/30/2021 4:01 PM,LDR/LDR3

1630319520968,719,08/30/2021 4:02 PM,LDR/LDR4

1630319523043,346,08/30/2021 4:02 PM,LDR/LDR5

1630319524987,975,08/30/2021 4:02 PM,LDR/LDR6

1630319526990,657,08/30/2021 4:02 PM,LDR/LDR1

1630319529037,355,08/30/2021 4:02 PM,LDR/LDR2

1630319531035,781,08/30/2021 4:02 PM,LDR/LDR3

1630319533043,786,08/30/2021 4:02 PM,LDR/LDR4

1630319535043,597,08/30/2021 4:02 PM,LDR/LDR5

1630319537038,795,08/30/2021 4:02 PM,LDR/LDR6

1630319539058,167,08/30/2021 4:02 PM,LDR/LDR1

1630319541062,957,08/30/2021 4:02 PM,LDR/LDR2

1630319543069,299,08/30/2021 4:02 PM,LDR/LDR3

1630319545056,968,08/30/2021 4:02 PM,LDR/LDR4

1630319547002,901,08/30/2021 4:02 PM,LDR/LDR5

1630319549056,873,08/30/2021 4:02 PM,LDR/LDR6

1630319551003,925,08/30/2021 4:02 PM,LDR/LDR1

1630319553061,996,08/30/2021 4:02 PM,LDR/LDR2

1630319555061,624,08/30/2021 4:02 PM,LDR/LDR3

1630319557087,63,08/30/2021 4:02 PM,LDR/LDR4

1630319559086,26,08/30/2021 4:02 PM,LDR/LDR5

1630319561027,514,08/30/2021 4:02 PM,LDR/LDR6

1630319563086,434,08/30/2021 4:02 PM,LDR/LDR1

1630319565050,158,08/30/2021 4:02 PM,LDR/LDR2

1630319567097,841,08/30/2021 4:02 PM,LDR/LDR3

1630319569139,397,08/30/2021 4:02 PM,LDR/LDR4

1630319571081,846,08/30/2021 4:02 PM,LDR/LDR5

1630319573115,804,08/30/2021 4:02 PM,LDR/LDR6

1630319575083,963,08/30/2021 4:02 PM,LDR/LDR1

1630319577031,264,08/30/2021 4:02 PM,LDR/LDR2

1630319579061,196,08/30/2021 4:02 PM,LDR/LDR3

1630319581099,407,08/30/2021 4:03 PM,LDR/LDR4

1630319583100,814,08/30/2021 4:03 PM,LDR/LDR5

1630319585098,74,08/30/2021 4:03 PM,LDR/LDR6

1630319587101,126,08/30/2021 4:03 PM,LDR/LDR1

1630319589100,865,08/30/2021 4:03 PM,LDR/LDR2

1630319591116,636,08/30/2021 4:03 PM,LDR/LDR3

1630319593049,535,08/30/2021 4:03 PM,LDR/LDR4

